Date : 2022-08-01 10:06:51
Directory : d:\flutter-clean-architecture-instagram
Total : 384 files,  25704 codes, 2010 comments, 3176 blanks, all 30890 lines

Languages
+------------+------------+------------+------------+------------+------------+
| language   | files      | code       | comment    | blank      | total      |
| lib\data\datasourses\remote\post                                                                                                              |          3 |        240 |          0 |         40 |        280 |
| lib\data\datasourses\remote\post\comment                                                                                                      |          2 |        129 |          0 |         24 |        153 |
| lib\data\datasourses\remote\story                                                                                                             |          1 |         45 |          0 |          7 |         52 |
| lib\data\datasourses\remote\user                                                                                                              |          2 |        261 |          1 |         37 |        299 |
| lib\data\models                                                                                                                               |          9 |        438 |          4 |         39 |        481 |
| lib\data\repositories_impl                                                                                                                    |          7 |        517 |          1 |         57 |        575 |
| lib\data\repositories_impl\post                                                                                                               |          3 |        193 |          0 |         24 |        217 |
| lib\data\repositories_impl\post\comment                                                                                                       |          2 |        105 |          0 |         15 |        120 |
| lib\domain                                                                                                                                    |         58 |        670 |          4 |        199 |        873 |
| lib\domain\entities                                                                                                                           |          6 |         61 |          1 |         12 |         74 |
| lib\domain\repositories                                                                                                                       |          8 |         99 |          2 |         23 |        124 |
| lib\domain\repositories\post                                                                                                                  |          3 |         34 |          0 |          6 |         40 |
| lib\domain\repositories\post\comment                                                                                                          |          2 |         18 |          0 |          4 |         22 |
| lib\domain\use_cases                                                                                                                          |         44 |        510 |          1 |        164 |        675 |
| lib\domain\use_cases\auth                                                                                                                     |          3 |         34 |          0 |         12 |         46 |
| lib\domain\use_cases\follow                                                                                                                   |          2 |         21 |          0 |          8 |         29 |
| lib\domain\use_cases\notification                                                                                                             |          3 |         34 |          0 |          6 |         40 |
| lib\domain\use_cases\post                                                                                                                     |         16 |        192 |          0 |         64 |        256 |
| lib\domain\use_cases\post\comments                                                                                                            |          8 |         97 |          0 |         32 |        129 |
| lib\domain\use_cases\post\comments\getComment                                                                                                 |          1 |         11 |          0 |          4 |         15 |
| lib\domain\use_cases\post\comments\replies                                                                                                    |          4 |         51 |          0 |         16 |         67 |
| lib\domain\use_cases\post\comments\replies\likes                                                                                              |          2 |         26 |          0 |          8 |         34 |
| lib\domain\use_cases\post\delete                                                                                                              |          1 |         11 |          0 |          4 |         15 |
| lib\domain\use_cases\post\get                                                                                                                 |          3 |         35 |          0 |         12 |         47 |
| lib\domain\use_cases\post\likes                                                                                                               |          2 |         24 |          0 |          8 |         32 |
| lib\domain\use_cases\post\update                                                                                                              |          1 |         11 |          0 |          4 |         15 |
| lib\domain\use_cases\story                                                                                                                    |          4 |         47 |          0 |         16 |         63 |
| lib\domain\use_cases\user                                                                                                                     |         15 |        181 |          1 |         58 |        240 |
| lib\domain\use_cases\user\getUserInfo                                                                                                         |          5 |         61 |          1 |         20 |         82 |
| lib\domain\use_cases\user\message                                                                                                             |          4 |         55 |          0 |         17 |         72 |
| lib\presentation                                                                                                                              |        167 |     20,150 |      1,540 |      2,202 |     23,892 |
| lib\presentation\cubit                                                                                                                        |         36 |      1,166 |          4 |        308 |      1,478 |
| lib\presentation\cubit\StoryCubit                                                                                                             |          2 |        102 |          0 |         23 |        125 |
| lib\presentation\cubit\firebaseAuthCubit                                                                                                      |          2 |         60 |          0 |         15 |         75 |
| lib\presentation\cubit\firestoreUserInfoCubit                                                                                                 |         14 |        456 |          4 |        122 |        582 |
| lib\presentation\cubit\firestoreUserInfoCubit\message                                                                                         |          5 |        132 |          0 |         41 |        173 |
| lib\presentation\cubit\firestoreUserInfoCubit\message\bloc                                                                                    |          3 |         66 |          0 |         22 |         88 |
| lib\presentation\cubit\firestoreUserInfoCubit\message\cubit                                                                                   |          2 |         66 |          0 |         19 |         85 |
| lib\presentation\cubit\firestoreUserInfoCubit\searchAboutUser                                                                                 |          3 |         69 |          0 |         21 |         90 |
| lib\presentation\cubit\follow                                                                                                                 |          2 |         48 |          0 |         14 |         62 |
| lib\presentation\cubit\notification                                                                                                           |          2 |         73 |          0 |         19 |         92 |
| lib\presentation\cubit\postInfoCubit                                                                                                          |         14 |        427 |          0 |        115 |        542 |
| lib\presentation\cubit\postInfoCubit\commentsInfo                                                                                             |          8 |        209 |          0 |         60 |        269 |
| lib\presentation\cubit\postInfoCubit\commentsInfo\cubit                                                                                       |          8 |        209 |          0 |         60 |        269 |
| lib\presentation\cubit\postInfoCubit\commentsInfo\cubit\comment_likes                                                                         |          2 |         54 |          0 |         15 |         69 |
| lib\presentation\cubit\postInfoCubit\commentsInfo\cubit\repliesInfo                                                                           |          4 |        103 |          0 |         30 |        133 |
| lib\presentation\cubit\postInfoCubit\commentsInfo\cubit\repliesInfo\replyLikes                                                                |          2 |         49 |          0 |         15 |         64 |
| lib\presentation\cubit\postInfoCubit\postLikes                                                                                                |          2 |         49 |          0 |         14 |         63 |
| lib\presentation\customPackages                                                                                                               |         34 |      4,788 |        637 |        811 |      6,236 |
| lib\presentation\customPackages\audio_recorder                                                                                                |          8 |        622 |         68 |         68 |        758 |
| lib\presentation\customPackages\crop_image                                                                                                    |          4 |        849 |          2 |        119 |        970 |
| lib\presentation\customPackages\in_view_notifier                                                                                              |          7 |        372 |         36 |         68 |        476 |
| lib\presentation\customPackages\sliding_sheet                                                                                                 |          8 |      1,803 |        433 |        380 |      2,616 |
| lib\presentation\customPackages\story_view                                                                                                    |          7 |      1,142 |         98 |        176 |      1,416 |
| lib\presentation\pages                                                                                                                        |         30 |      4,842 |        612 |        398 |      5,852 |
| lib\presentation\pages\activity                                                                                                               |          2 |        195 |          0 |         18 |        213 |
| lib\presentation\pages\comments                                                                                                               |          2 |         46 |          0 |          9 |         55 |
| lib\presentation\pages\messages                                                                                                               |          4 |        348 |         15 |         32 |        395 |
| lib\presentation\pages\profile                                                                                                                |          9 |      1,653 |          3 |        137 |      1,793 |
| lib\presentation\pages\profile\custom_gallery_page                                                                                            |          1 |        180 |          0 |         15 |        195 |
| lib\presentation\pages\register                                                                                                               |          2 |        249 |          2 |         26 |        277 |
| lib\presentation\pages\shop                                                                                                                   |          1 |         15 |          0 |          3 |         18 |
| lib\presentation\pages\story                                                                                                                  |          4 |        947 |        591 |         67 |      1,605 |
| lib\presentation\pages\time_line                                                                                                              |          4 |        893 |          1 |         65 |        959 |
| lib\presentation\pages\time_line\all_user_time_line                                                                                           |          2 |        277 |          1 |         21 |        299 |
| lib\presentation\pages\time_line\my_own_time_line                                                                                             |          2 |        616 |          0 |         44 |        660 |
| lib\presentation\pages\video                                                                                                                  |          2 |        496 |          0 |         41 |        537 |
| lib\presentation\screens                                                                                                                      |          3 |        416 |          0 |         38 |        454 |
| lib\presentation\widgets                                                                                                                      |         64 |      8,938 |        287 |        647 |      9,872 |
| lib\presentation\widgets\belong_to                                                                                                            |         32 |      4,768 |         29 |        335 |      5,132 |
| lib\presentation\widgets\belong_to\comments_w                                                                                                 |          3 |        841 |          4 |         58 |        903 |
| lib\presentation\widgets\belong_to\messages_w                                                                                                 |          3 |      1,221 |          0 |         71 |      1,292 |
| lib\presentation\widgets\belong_to\profile_w                                                                                                  |         10 |      1,013 |          4 |         71 |      1,088 |
| lib\presentation\widgets\belong_to\profile_w\custom_gallery                                                                                   |          2 |         61 |          0 |          8 |         69 |
| lib\presentation\widgets\belong_to\register_w                                                                                                 |          3 |        248 |          0 |         19 |        267 |
| lib\presentation\widgets\belong_to\story_w                                                                                                    |          1 |         90 |         18 |         16 |        124 |
| lib\presentation\widgets\belong_to\time_line_w                                                                                                |         10 |      1,217 |          3 |         84 |      1,304 |
| lib\presentation\widgets\belong_to\videos_w                                                                                                   |          1 |        115 |          0 |         12 |        127 |
| lib\presentation\widgets\global                                                                                                               |         31 |      4,170 |         72 |        312 |      4,554 |
| lib\presentation\widgets\global\aimation                                                                                                      |          2 |        119 |          0 |         18 |        137 |
| lib\presentation\widgets\global\circle_avatar_image                                                                                           |          2 |        223 |          0 |         23 |        246 |
| lib\presentation\widgets\global\custom_widgets                                                                                                |         14 |      1,478 |          3 |        137 |      1,618 |
| lib\presentation\widgets\global\others                                                                                                        |          4 |      1,174 |          2 |         61 |      1,237 |
| lib\presentation\widgets\global\popup_widgets                                                                                                 |          9 |      1,176 |         67 |         73 |      1,316 |
| lib\presentation\widgets\global\popup_widgets\common                                                                                          |          4 |        169 |          0 |         17 |        186 |
| lib\presentation\widgets\global\popup_widgets\mobile                                                                                          |          1 |          0 |          0 |          1 |          1 |
| lib\presentation\widgets\global\popup_widgets\web                                                                                             |          4 |      1,007 |         67 |         55 |      1,129 |
| out                                                                                                                                           |          2 |        111 |          6 |          7 |        124 |
| public                                                                                                                                        |          2 |        111 |          6 |          7 |        124 |
| test                                                                                                                                          |          1 |         12 |         10 |          6 |         28 |
| web                                                                                                                                           |          1 |         35 |          0 |          1 |         36 |
| windows                                                                                                                                       |         14 |        584 |        110 |        171 |        865 |
| windows\flutter                                                                                                                               |          4 |        112 |         24 |         28 |        164 |
| windows\runner                                                                                                                                |          9 |        412 |         71 |        122 |        605 |
+-----------------------------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+

Files
+-----------------------------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+
| filename                                                                                                                                      | language   | code       | comment    | blank      | total      |
+-----------------------------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+
| d:\flutter-clean-architecture-instagram\.github\workflows\ci.yml                                                                              | YAML       |         48 |         26 |          9 |         83 |
| d:\flutter-clean-architecture-instagram\.github\workflows\firebase-hosting-pull-request.yml                                                   | YAML       |         21 |          2 |          1 |         24 |
| d:\flutter-clean-architecture-instagram\.github\workflows\releases.yml                                                                        | YAML       |         28 |          6 |          2 |         36 |
| d:\flutter-clean-architecture-instagram\README.md                                                                                             | Markdown   |        148 |          0 |         51 |        199 |
| d:\flutter-clean-architecture-instagram\analysis_options.yaml                                                                                 | YAML       |          6 |         25 |          4 |         35 |
| d:\flutter-clean-architecture-instagram\android\app\build.gradle                                                                              | Groovy     |         65 |          4 |         13 |         82 |
| d:\flutter-clean-architecture-instagram\android\app\src\debug\AndroidManifest.xml                                                             | XML        |          4 |          3 |          1 |          8 |
| d:\flutter-clean-architecture-instagram\android\app\src\main\AndroidManifest.xml                                                              | XML        |         48 |          6 |          3 |         57 |
| d:\flutter-clean-architecture-instagram\android\app\src\main\res\drawable-v21\launch_background.xml                                           | XML        |          4 |          7 |          2 |         13 |
| d:\flutter-clean-architecture-instagram\android\app\src\main\res\drawable\launch_background.xml                                               | XML        |          4 |          7 |          2 |         13 |
| d:\flutter-clean-architecture-instagram\android\app\src\main\res\mipmap-anydpi-v26\ic_launcher.xml                                            | XML        |          5 |          0 |          1 |          6 |
| d:\flutter-clean-architecture-instagram\android\app\src\main\res\values-night\styles.xml                                                      | XML        |          9 |          9 |          1 |         19 |
| d:\flutter-clean-architecture-instagram\android\app\src\main\res\values\colors.xml                                                            | XML        |          4 |          0 |          0 |          4 |
| d:\flutter-clean-architecture-instagram\android\app\src\main\res\values\styles.xml                                                            | XML        |          9 |          9 |          1 |         19 |
| d:\flutter-clean-architecture-instagram\android\app\src\profile\AndroidManifest.xml                                                           | XML        |          4 |          3 |          1 |          8 |
| d:\flutter-clean-architecture-instagram\android\build.gradle                                                                                  | Groovy     |         26 |          0 |          6 |         32 |
| d:\flutter-clean-architecture-instagram\android\gradle.properties                                                                             | Properties |          3 |          0 |          1 |          4 |
| d:\flutter-clean-architecture-instagram\android\gradle\wrapper\gradle-wrapper.properties                                                      | Properties |          5 |          1 |          1 |          7 |
| d:\flutter-clean-architecture-instagram\android\settings.gradle                                                                               | Groovy     |          8 |          0 |          4 |         12 |
| d:\flutter-clean-architecture-instagram\assets\icons\activity.svg                                                                             | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\add-2.svg                                                                                | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\add-instagram-story.svg                                                                  | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\add.svg                                                                                  | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\archive.svg                                                                              | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\birthday-cake.svg                                                                        | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\calendar.svg                                                                             | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\cancel.svg                                                                               | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\cancel_blod.svg                                                                          | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\check-circle.svg                                                                         | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\circle.svg                                                                               | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\close_friends.svg                                                                        | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\comment.svg                                                                              | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\compass.svg                                                                              | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\favorite.svg                                                                             | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\flip.svg                                                                                 | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\gallery.svg                                                                              | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\gallery_blod.svg                                                                         | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\grid.svg                                                                                 | XML        |          5 |          0 |          0 |          5 |
| d:\flutter-clean-architecture-instagram\assets\icons\heart.svg                                                                                | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\house_black.svg                                                                          | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\house_white.svg                                                                          | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\instagram-highlight-story.svg                                                            | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\instagram.svg                                                                            | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\link.svg                                                                                 | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\live-streaming.svg                                                                       | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\logo_instagram.svg                                                                       | XML        |          4 |          0 |          1 |          5 |
| d:\flutter-clean-architecture-instagram\assets\icons\menu.svg                                                                                 | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\menu_h.svg                                                                               | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\menu_horizontal.svg                                                                      | XML        |          2 |          0 |          0 |          2 |
| d:\flutter-clean-architecture-instagram\assets\icons\messenger.svg                                                                            | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\microphone.svg                                                                           | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\microphone_black.svg                                                                     | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\minus.svg                                                                                | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\paper-plane-right.svg                                                                    | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\paper_plane_right.svg                                                                    | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\paper_plane_right_blod.svg                                                               | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\phone.svg                                                                                | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\phone_blod.svg                                                                           | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\plus.svg                                                                                 | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\profile.svg                                                                              | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\qr-code1.svg                                                                             | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\qr-code2.svg                                                                             | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\save.svg                                                                                 | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\search.svg                                                                               | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\send.svg                                                                                 | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\settings.svg                                                                             | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\share-circle.svg                                                                         | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\share.svg                                                                                | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\shop_black.svg                                                                           | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\shop_white.svg                                                                           | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\sticker.svg                                                                              | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\sticker_black.svg                                                                        | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\sticker_blod.svg                                                                         | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\video.svg                                                                                | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\video_point.svg                                                                          | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\icons\warning.svg                                                                              | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\splash\instagram-icon-splash.svg                                                               | XML        |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\assets\translations\ar.json                                                                           | JSON       |        124 |          0 |          0 |        124 |
| d:\flutter-clean-architecture-instagram\assets\translations\en.json                                                                           | JSON       |        124 |          0 |          0 |        124 |
| d:\flutter-clean-architecture-instagram\firebase.json                                                                                         | JSON       |          7 |          4 |          0 |         11 |
| d:\flutter-clean-architecture-instagram\ios\Runner\AppDelegate.swift                                                                          | Swift      |         12 |          0 |          2 |         14 |
| d:\flutter-clean-architecture-instagram\ios\Runner\Assets.xcassets\AppIcon.appiconset\Contents.json                                           | JSON       |        122 |          0 |          1 |        123 |
| d:\flutter-clean-architecture-instagram\ios\Runner\Assets.xcassets\LaunchBackground.imageset\Contents.json                                    | JSON       |         21 |          0 |          1 |         22 |
| d:\flutter-clean-architecture-instagram\ios\Runner\Assets.xcassets\LaunchImage.imageset\Contents.json                                         | JSON       |         23 |          0 |          1 |         24 |
| d:\flutter-clean-architecture-instagram\ios\Runner\Assets.xcassets\LaunchImage.imageset\README.md                                             | Markdown   |          3 |          0 |          2 |          5 |
| d:\flutter-clean-architecture-instagram\ios\Runner\Base.lproj\LaunchScreen.storyboard                                                         | XML        |         43 |          1 |          1 |         45 |
| d:\flutter-clean-architecture-instagram\ios\Runner\Base.lproj\Main.storyboard                                                                 | XML        |         25 |          1 |          1 |         27 |
| d:\flutter-clean-architecture-instagram\ios\Runner\Runner-Bridging-Header.h                                                                   | C++        |          1 |          0 |          1 |          2 |
| d:\flutter-clean-architecture-instagram\lib\app.dart                                                                                          | Dart       |         58 |          0 |          6 |         64 |
| d:\flutter-clean-architecture-instagram\lib\config\routes\app_routes.dart                                                                     | Dart       |         25 |          2 |          2 |         29 |
| d:\flutter-clean-architecture-instagram\lib\config\routes\customRoutes\hero_dialog_route.dart                                                 | Dart       |         32 |          0 |         11 |         43 |
| d:\flutter-clean-architecture-instagram\lib\config\themes\app_theme.dart                                                                      | Dart       |         93 |          0 |          3 |         96 |
| d:\flutter-clean-architecture-instagram\lib\config\themes\theme_service.dart                                                                  | Dart       |         15 |          0 |          5 |         20 |
| d:\flutter-clean-architecture-instagram\lib\core\app_prefs.dart                                                                               | Dart       |         34 |          0 |          9 |         43 |
| d:\flutter-clean-architecture-instagram\lib\core\definition.md                                                                                | Markdown   |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\lib\core\functions\blur_hash.dart                                                                     | Dart       |          6 |          0 |          2 |          8 |
| d:\flutter-clean-architecture-instagram\lib\core\functions\compress_image.dart                                                                | Dart       |         13 |          0 |          2 |         15 |
| d:\flutter-clean-architecture-instagram\lib\core\functions\date_of_now.dart                                                                   | Dart       |         67 |          0 |          9 |         76 |
| d:\flutter-clean-architecture-instagram\lib\core\functions\image_picker.dart                                                                  | Dart       |         46 |          0 |          6 |         52 |
| d:\flutter-clean-architecture-instagram\lib\core\functions\toast_show.dart                                                                    | Dart       |         27 |          0 |          3 |         30 |
| d:\flutter-clean-architecture-instagram\lib\core\resources\assets_manager.dart                                                                | Dart       |         41 |          0 |          3 |         44 |
| d:\flutter-clean-architecture-instagram\lib\core\resources\color_manager.dart                                                                 | Dart       |         40 |          0 |         13 |         53 |
| d:\flutter-clean-architecture-instagram\lib\core\resources\font_manager.dart                                                                  | Dart       |         20 |          0 |          4 |         24 |
| d:\flutter-clean-architecture-instagram\lib\core\resources\langauge_manager.dart                                                              | Dart       |         17 |          0 |          5 |         22 |
| d:\flutter-clean-architecture-instagram\lib\core\resources\strings_manager.dart                                                               | Dart       |        125 |          0 |         33 |        158 |
| d:\flutter-clean-architecture-instagram\lib\core\resources\styles_manager.dart                                                                | Dart       |         49 |          0 |          8 |         57 |
| d:\flutter-clean-architecture-instagram\lib\core\use_case\use_case.dart                                                                       | Dart       |         20 |          0 |          5 |         25 |
| d:\flutter-clean-architecture-instagram\lib\core\utility\constant.dart                                                                        | Dart       |          3 |          0 |          1 |          4 |
| d:\flutter-clean-architecture-instagram\lib\core\utility\define_function.dart                                                                 | Dart       |          3 |          1 |          3 |          7 |
| d:\flutter-clean-architecture-instagram\lib\core\utility\injector.dart                                                                        | Dart       |        237 |         51 |         47 |        335 |
| d:\flutter-clean-architecture-instagram\lib\core\widgets\svg_pictures.dart                                                                    | Dart       |         23 |          0 |          2 |         25 |
| d:\flutter-clean-architecture-instagram\lib\data\datasourses\remote\firebase_auth.dart                                                        | Dart       |         20 |          0 |          5 |         25 |
| d:\flutter-clean-architecture-instagram\lib\data\datasourses\remote\firebase_storage.dart                                                     | Dart       |         26 |          0 |          4 |         30 |
| d:\flutter-clean-architecture-instagram\lib\data\datasourses\remote\notification.dart                                                         | Dart       |         57 |          1 |          5 |         63 |
| d:\flutter-clean-architecture-instagram\lib\data\datasourses\remote\post\comment\firestore_comment.dart                                       | Dart       |         76 |          0 |         13 |         89 |
